,slowdrift0
25397,0.48916369233452806
25398,0.492648810517536
25399,0.496192608661226
25400,0.49973663037944327
25401,0.5047749800899716
25402,0.5098326574767393
25403,0.514575578058425
25404,0.5256632697329313
25405,0.5329868000872223
25406,0.5431322787210315
25407,0.5532858031889919
25408,0.5634404270879257
25409,0.580162273374636
25410,0.5922767907067417
25411,0.6043308380562539
25412,0.616381391983269
25413,0.6285120515432171
25414,0.6406287393402262
25415,0.6527315357074313
25416,0.6641347790083991
25417,0.6822259571012002
25418,0.6999220147393677
25419,0.7232120279937508
25420,0.7450926945866272
25421,0.7669890529260437
25422,0.7881053243835634
25423,0.8066188530201285
25424,0.8256579475631585
25425,0.8432922124628072
25426,0.860364705451391
25427,0.8745065062040001
25428,0.888590848290792
25429,0.8964267372424135
25430,0.9005083434401652
25431,0.9006263618899533
25432,0.9000829423314136
25433,0.8995205569707412
25434,0.9038915609252423
25435,0.9062335543641195
25436,0.9082730198224828
25437,0.9099783888144407
25438,0.9113033327824873
25439,0.9126253499339515
25440,0.9135574972922196
25441,0.9134045146664406
25442,0.9133247373287089
25443,0.913210645967576
25444,0.9065796349881001
25445,0.899952753318799
25446,0.8934285556866499
25447,0.8856530393984396
25448,0.8778384279264123
25449,0.8709294478591729
25450,0.8633593952677683
25451,0.8558409099281332
25452,0.8491724108754155
25453,0.8463309291029667
25454,0.84348748442036
25455,0.8399641398706427
25456,0.8378007099479278
25457,0.8356283529424499
25458,0.8322864060249632
25459,0.8289614698622354
25460,0.82516717868812
25461,0.8198332401866483
25462,0.8137394629794393
25463,0.807064007923439
25464,0.7988479347321182
25465,0.7906310206146355
25466,0.7820314349857058
25467,0.7744169134921934
25468,0.7668025554072557
25469,0.7591870652317072
25470,0.7515568246533336
25471,0.7400323834315893
25472,0.7272062230042045
25473,0.7141265607965409
25474,0.6985009372053853
25475,0.6808395230196161
25476,0.6640132704560494
25477,0.6465057155588261
25478,0.6264112098519323
25479,0.6052978931827022
25480,0.5841843885024031
25481,0.5677009031620485
25482,0.5504162753873226
25483,0.5331274160806182
25484,0.5190948332256442
25485,0.5040985152140722
25486,0.4907271344094401
25487,0.4779255071489148
25488,0.46394640671071957
25489,0.4523896179723225
25490,0.4435127162626531
25491,0.4346191203639439
25492,0.4272876189433693
25493,0.419843703316009
25494,0.4143539468683772
25495,0.41336413682771095
25496,0.41208631193909473
25497,0.41081042847811416
25498,0.40981849826894007
25499,0.41270748664061985
25500,0.41559505220478976
25501,0.41856351980792794
25502,0.4215349148048219
25503,0.4267370246049443
25504,0.42983465129854576
25505,0.43242577336603466
25506,0.4350177448848768
25507,0.44111782498224017
25508,0.446617436881468
25509,0.4521076047048269
25510,0.457451753058346
25511,0.4654924434271048
25512,0.47285920677760424
25513,0.4795635660564297
25514,0.48628689012452814
25515,0.49084410272891477
25516,0.4953987189512866
25517,0.49728375558209226
25518,0.49894014897864886
25519,0.4996555536022048
25520,0.502475415870743
25521,0.5056489589586823
25522,0.5081451159465956
25523,0.5105165105777517
25524,0.5128962568619407
25525,0.5148331091858794
25526,0.5164092710112398
25527,0.5175674653859971
25528,0.5215756795492825
25529,0.5255423416491999
25530,0.5295105378866772
25531,0.5324238555121749
25532,0.5353010020236223
25533,0.5392351697337663
25534,0.5431609089229974
25535,0.5418312528110406
25536,0.5405043038792616
25537,0.5370718326719005
25538,0.5385399814019218
25539,0.5389893042961509
25540,0.5361256680142765
25541,0.5332430786128657
25542,0.5291053331947481
25543,0.5220821312595025
25544,0.5129152965447314
25545,0.5031724903787127
25546,0.4934232785770358
25547,0.48366584184396005
25548,0.4760281204732907
25549,0.46794017622130984
25550,0.45986151199219366
25551,0.4546044481455251
25552,0.4470363170359534
25553,0.4408830069305865
25554,0.4377802081174304
25555,0.4337354383291826
25556,0.42578068020893994
25557,0.4178693802792937
25558,0.41419512104335104
25559,0.4151637230301086
25560,0.4161717120440869
25561,0.41720386900364315
25562,0.4181731668034076
25563,0.41746257323788694
25564,0.4145123569234511
25565,0.4124282580384019
25566,0.41139558153659106
25567,0.4092915112499114
25568,0.4069102271363691
25569,0.4029228071431716
25570,0.3962140645763759
25571,0.38948731013513554
25572,0.38227030036974313
25573,0.37010769159328405
25574,0.3579402955046417
25575,0.3507722187849466
25576,0.3479511484202612
25577,0.34515584268885907
25578,0.3442069515214274
25579,0.337893391839953
25580,0.33186320958744064
25581,0.32506098653947774
25582,0.31905196877385894
25583,0.3130706846491353
25584,0.308257045896938
25585,0.2990102382500366
25586,0.29392276537657347
25587,0.29363335310504773
25588,0.2942044426166492
25589,0.29467096770117196
25590,0.2950085963662585
25591,0.2961153607925347
25592,0.2972881199908172
25593,0.29842701740745264
25594,0.2995831354599221
25595,0.30072558108288644
25596,0.3018642381769424
25597,0.3024676139639785
25598,0.2970043630889742
25599,0.2946016376419959
25600,0.292036474742559
25601,0.28644275625137156
25602,0.2808343556371561
25603,0.27937477609300476
25604,0.2759246557646111
25605,0.27247243922787784
25606,0.269019430465637
25607,0.2652380293941019
25608,0.2614199639638655
25609,0.25856669991889114
25610,0.2539816218689751
25611,0.24936500551606922
25612,0.2418313280943831
25613,0.23297459134149404
25614,0.22861212049187368
25615,0.22215813376918142
25616,0.21603147501249428
25617,0.2138725752694442
25618,0.21171456280937415
25619,0.20958030332561434
25620,0.20887858327949224
25621,0.21168296388394992
25622,0.21450924486155434
25623,0.21640752114673362
25624,0.21724782205736215
25625,0.21798766918852297
25626,0.21710458366442834
25627,0.21772394067590006
25628,0.21870215577803198
25629,0.22348066470986835
25630,0.22520230944134056
25631,0.22701725649341328
25632,0.23519438499112422
25633,0.24190403099011415
25634,0.24920788490254608
25635,0.2512972704905832
25636,0.2516891303615405
25637,0.2519949599512171
25638,0.25256963437164553
25639,0.2531519422345236
25640,0.2525732995850607
25641,0.25290121774779156
25642,0.25323736305438804
25643,0.25398386219756697
25644,0.25472576098588834
25645,0.25546802128262014
25646,0.25567994731768573
25647,0.2558564886933396
25648,0.2542744054069049
25649,0.25129932338175975
25650,0.24775672622307535
25651,0.2478603472901247
25652,0.2479158636644475
25653,0.24796492547169346
25654,0.2476018805706917
25655,0.24370365858608425
25656,0.2388056029911726
25657,0.23357416791431554
25658,0.22851504543251913
25659,0.22250877480424333
25660,0.21684910510192654
25661,0.2112397215076374
25662,0.20998800909174653
25663,0.20873163360300404
25664,0.20560872334232533
25665,0.20258861643527515
25666,0.19956782720584207
25667,0.19744975142665425
25668,0.19551905537702152
25669,0.1932977465377042
25670,0.187407902596305
25671,0.18386876556296236
25672,0.18033395319605994
25673,0.17469350422503122
25674,0.16804598195513243
25675,0.1604180215080269
25676,0.15257684648266268
25677,0.1429617585295985
25678,0.13340826942497186
25679,0.12658609693945322
25680,0.11618455537761616
25681,0.10622650791428816
25682,0.09954470167715364
25683,0.09285067922646337
25684,0.08615585895089925
25685,0.08201604909793753
25686,0.07676373678577587
25687,0.07137773332243917
25688,0.06725708004810811
25689,0.0629044487105596
25690,0.05939585558527456
25691,0.05259193859314918
25692,0.044347007700103296
25693,0.036385978201232634
25694,0.028425300197332727
25695,0.014648776207579607
25696,0.0006139685855704202
25697,-0.012344738870859562
25698,-0.02465434397013429
25699,-0.03450168212694688
25700,-0.04439403177703324
25701,-0.048480336407361865
25702,-0.05256614256703257
25703,-0.05669378538136149
25704,-0.060759405069851634
25705,-0.06444136782436097
25706,-0.06861285809332844
25707,-0.07278311557953038
25708,-0.07722538029089147
25709,-0.08020332977205323
25710,-0.08386117397868453
25711,-0.08769119014768378
25712,-0.09267859693020024
25713,-0.09772093336656322
25714,-0.10271023730852492
25715,-0.10768196302847474
25716,-0.11450560160971748
25717,-0.12134448444175473
25718,-0.12931693861739654
25719,-0.1378183249502859
25720,-0.14757025323926765
25721,-0.15732096781147414
25722,-0.1621811969045539
25723,-0.16483766075803946
25724,-0.16349788436203852
25725,-0.1625026919216633
25726,-0.16140288970249564
25727,-0.16049301957863593
25728,-0.16002954449453977
25729,-0.15869854721451981
25730,-0.16038839868877108
25731,-0.16207323374603494
25732,-0.16375818899448702
25733,-0.16146051085497717
25734,-0.15921738933754764
25735,-0.15570304796408904
25736,-0.15237249513381165
25737,-0.15172664485414988
25738,-0.15227901700616683
25739,-0.15220837204905435
25740,-0.14736364154733197
25741,-0.14288422237510467
25742,-0.13845597330088708
25743,-0.12840032075796304
25744,-0.1178235384344484
25745,-0.10828803197211999
25746,-0.09976554696638588
25747,-0.09126646065731243
25748,-0.08098922499927
25749,-0.07008976185098936
25750,-0.05919067795159119
25751,-0.04829555230844798
25752,-0.036246104836612815
25753,-0.020061539596187807
25754,-0.0075807069146621225
25755,0.004897696872638515
25756,0.012055506160879192
25757,0.017990555916388356
25758,0.020829448221504624
25759,0.023693591218448395
25760,0.029847036334399963
25761,0.036104972742357015
25762,0.03551251379258429
25763,0.04038656294044593
25764,0.04987252705407267
25765,0.058457177113386806
25766,0.06529878869933532
25767,0.07472507739205349
25768,0.08290592787439742
25769,0.0910865339335761
25770,0.09963609114543076
25771,0.10840649570986648
25772,0.12069439476095199
25773,0.13298996956630024
25774,0.1441277916864117
25775,0.15633465396002552
25776,0.16321976647450867
25777,0.16505755102407768
25778,0.16684146418176668
25779,0.16493895986408544
25780,0.16060677590981406
25781,0.15606722997646238
25782,0.15152789983279422
25783,0.1469228301035565
25784,0.1425925131587958
25785,0.13832452884798319
25786,0.13406438193078432
25787,0.1299129816756253
25788,0.12421997958889067
25789,0.118674656753307
25790,0.11312081503829753
25791,0.10632595722565047
25792,0.09756220611590352
25793,0.08695905021728276
25794,0.07489025075807253
25795,0.06533993259030127
25796,0.055784373226288375
25797,0.046100631593075245
25798,0.04016361691884751
25799,0.0334298735382029
25800,0.02678024098512515
25801,0.018927497563055767
25802,0.011560056855815634
25803,0.0041929081674078
25804,-0.003967564850638997
25805,-0.014993475820771714
25806,-0.022363598388048123
25807,-0.029687793273368603
25808,-0.0304697501263884
25809,-0.03125245608755509
25810,-0.03186723376685851
25811,-0.026604236865131907
25812,-0.01653340826065811
25813,-0.010473971742352739
25814,-0.004211257436267744
25815,0.002044483400907629
25816,0.014455039542611499
25817,0.026829500340285403
25818,0.03530006718340459
25819,0.04398780256468088
25820,0.05743051843572592
25821,0.06993686100396566
25822,0.0825144887031791
25823,0.0956360848576304
25824,0.10966701721921326
25825,0.12369296821803212
25826,0.13761391443171891
25827,0.14988132002154145
25828,0.1605268460139264
25829,0.17117213159537037
25830,0.18242867021569414
25831,0.191624119890231
25832,0.20081977360552555
25833,0.20999996517375807
25834,0.2192185517914068
25835,0.2231992472562539
25836,0.22685851419885472
25837,0.22791321827064476
25838,0.23053732591791787
25839,0.2318304361308878
25840,0.23314030287447862
25841,0.23388430292751589
25842,0.23480364895238448
25843,0.2388650866012631
25844,0.24464038504309468
25845,0.24944221653249124
25846,0.2540466092711813
25847,0.2578434766522587
25848,0.26400978726392493
25849,0.26991080678217055
25850,0.2706744946001558
25851,0.27304117344381884
25852,0.26944435771364506
25853,0.2618001875855357
25854,0.25472829429805666
25855,0.24759166708933816
25856,0.23986224766988043
25857,0.23297749412985014
25858,0.23114607808819165
25859,0.22701741157538624
25860,0.22296024245650137
25861,0.21891454294954213
25862,0.21483915034560838
25863,0.2107602541333694
25864,0.2129187214273871
25865,0.21141790470881267
25866,0.2099133574969135
25867,0.20843029302500835
25868,0.20693471414264616
25869,0.20492083847260248
25870,0.20398592989863393
25871,0.20137951764385897
25872,0.1955386606900288
25873,0.18980460854651174
25874,0.17717551691546776
25875,0.16370836867594885
25876,0.15023539967878136
25877,0.135908397911553
25878,0.1256741186586964
25879,0.11922954644633946
25880,0.11146984758095604
25881,0.10371280949645133
25882,0.09939987394019026
25883,0.09508699513914282
25884,0.09078064588324784
25885,0.08818059597238448
25886,0.08556523201993634
25887,0.08570784108520235
25888,0.08709995797745887
25889,0.09174170933427939
25890,0.09816934629806466
25891,0.1015029845951727
25892,0.10355982360227295
25893,0.10720171479804036
25894,0.1106049872060998
25895,0.11397179950374416
25896,0.11193465844701242
25897,0.10989536057798888
25898,0.10563596516883406
25899,0.09520573851650997
25900,0.08480722401650051
25901,0.07898307373100506
25902,0.07287310475584566
25903,0.06869810146241166
25904,0.0610753973070376
25905,0.05210021722195748
25906,0.04390030102696997
25907,0.03630801234505735
25908,0.029972186690570942
25909,0.025682679037724282
25910,0.025154719674086203
25911,0.02548085396270671
25912,0.025892788985598415
25913,0.028666567808058232
25914,0.030951215429031405
25915,0.03660912981293098
25916,0.042255285208325555
25917,0.04735028264044007
25918,0.05097914375900003
25919,0.0555595998494905
25920,0.06227502152163651
25921,0.06932443719491158
25922,0.08187257985777908
25923,0.09431472464976098
25924,0.10367970811478759
25925,0.11139689297846081
25926,0.11898496894529698
25927,0.12662882903733022
25928,0.13359921914540368
25929,0.14059823880848105
25930,0.1476221236546211
25931,0.15445948368043994
25932,0.16033680705937253
25933,0.1662146600263256
25934,0.1726472566878148
25935,0.1765996424521579
25936,0.1805386976544206
25937,0.1858016158955091
25938,0.190572260616552
25939,0.2022519691474816
25940,0.2115855413447041
25941,0.21964183985074365
25942,0.2274749627150074
25943,0.23489040996738578
25944,0.2397392210321389
25945,0.2425640078699096
25946,0.24511562625410674
25947,0.24761550294690798
25948,0.25007257257777926
25949,0.24975523787066709
25950,0.24944270878866706
25951,0.24867777155466508
25952,0.24829834786346486
25953,0.2477605016102053
25954,0.24198731575928967
25955,0.23609795671076803
25956,0.23020937622089746
25957,0.22431793673555722
25958,0.2192239577100544
25959,0.21356011895393037
25960,0.21091597304107942
25961,0.2062304842922913
25962,0.19995759713216177
25963,0.19266660530986832
25964,0.1853751659526977
25965,0.17499179490688424
25966,0.16462379177321654
25967,0.1583247819000585
25968,0.15319585916792433
25969,0.14885413523286492
25970,0.14463888615259765
25971,0.14094853586070089
25972,0.13444511871527307
25973,0.1282249345550772
25974,0.12122247333024432
25975,0.11433336401837076
25976,0.10744221313988317
25977,0.10541937100602496
25978,0.103404484069015
25979,0.10673027222319853
25980,0.11005382908870931
25981,0.11034112623375261
25982,0.11013450157256298
25983,0.10890878084530767
25984,0.10409299440675125
25985,0.10056399556921483
25986,0.09955279434607883
25987,0.09949328242468365
25988,0.10132167521287559
25989,0.10313885808130989
25990,0.10426708843904385
25991,0.10572784906227374
25992,0.10724219297972087
25993,0.10947981199980429
25994,0.11174013631674717
25995,0.10874655974186484
25996,0.10576162464117951
25997,0.10283699228782621
25998,0.09917917850683568
25999,0.0989946389345104
26000,0.09996397564214218
26001,0.10696895379408591
26002,0.11535959009499767
26003,0.12244912888183908
26004,0.12716530152034458
26005,0.1351277785919829
26006,0.14031268258598015
26007,0.14865362038500946
26008,0.15698225632901344
26009,0.16662270135424465
26010,0.17335312227527172
26011,0.1791090450997382
26012,0.18483914365058937
26013,0.19033615928116535
26014,0.19580665651584692
26015,0.1991482606848934
26016,0.20438293226336457
26017,0.20957982770439942
26018,0.2147868807854691
26019,0.22102068556519547
26020,0.22531269675761756
26021,0.22845559968983772
26022,0.23156421146560713
26023,0.23081142870920726
26024,0.22668078727260446
26025,0.2185510577382426
26026,0.20914764747509232
26027,0.19975048804967602
26028,0.1914958278043333
26029,0.1876451390121964
26030,0.18272247142269804
26031,0.18309018358811657
26032,0.18369868637205605
26033,0.18033319302390188
26034,0.17199484788954564
26035,0.16376925619689056
26036,0.15572099945236742
26037,0.14756968808036242
26038,0.14176297943178284
26039,0.13604906237143657
26040,0.1272505358888397
26041,0.11841469785005146
26042,0.1124308156263152
26043,0.10645164239431393
26044,0.10046889785991027
26045,0.09458921107670389
26046,0.08861639585431684
26047,0.08238597208721839
26048,0.07617205410555612
26049,0.06398464929381863
26050,0.05171502778357046
26051,0.039438164600874764
26052,0.026676315496972677
26053,0.01782810736493923
26054,0.006088099270563352
26055,-0.005272717132326659
26056,-0.01629844679770799
26057,-0.030272848304193706
26058,-0.03925888481679124
26059,-0.04824628793905053
26060,-0.0523823101161492
26061,-0.05651670805820984
26062,-0.05737598370555325
26063,-0.05939659144193592
26064,-0.060497503724587696
26065,-0.061597433505359074
26066,-0.05571340909386752
26067,-0.0552662123801446
26068,-0.05668685559155908
26069,-0.059220414217054235
26070,-0.06701298976071862
26071,-0.07480557221280287
26072,-0.0826049157846995
26073,-0.09040424327024349
26074,-0.09656991750683468
26075,-0.10274756978308736
26076,-0.10862289350055739
26077,-0.11366758608342399
26078,-0.11907120312671846
26079,-0.12213842425974636
26080,-0.1256383026733842
26081,-0.12902013380350766
26082,-0.13036312700899008
26083,-0.13167265059454236
26084,-0.13298198710255763
26085,-0.13320575247798147
26086,-0.1354035522183438
26087,-0.1390763772578053
26088,-0.14811086049818326
26089,-0.15714664098139583
26090,-0.1702952368400007
26091,-0.18260950680420412
26092,-0.19383198347861225
26093,-0.20303182474858034
26094,-0.21225235848620486
26095,-0.2179067339042283
26096,-0.2247493642446723
26097,-0.23160587912615643
26098,-0.23845618043663322
26099,-0.2453273058015683
26100,-0.2458296317214049
26101,-0.24902017577552507
26102,-0.2532874935444114
26103,-0.2575535046203149
26104,-0.26163073323525904
26105,-0.2717750182666058
26106,-0.28515345816464194
26107,-0.29862909247294894
26108,-0.3120010847221798
26109,-0.3213051852025602
26110,-0.3306124984095334
26111,-0.3384163886072787
26112,-0.3462010978489118
26113,-0.3521127162876408
26114,-0.35849862585630143
26115,-0.36462643341570405
26116,-0.37076673327383325
26117,-0.37690435308943404
26118,-0.3833007498467803
26119,-0.3897303046547869
26120,-0.3901926163725921
26121,-0.39009965673817987
26122,-0.390006177467454
26123,-0.39133382369793607
26124,-0.3935270979086016
26125,-0.39572025084971507
26126,-0.3917011674187669
26127,-0.3878125942112203
26128,-0.38474107252061557
26129,-0.38162705876809233
26130,-0.37249538356342765
26131,-0.36418924954537124
26132,-0.3575894547003856
26133,-0.35125254172035997
26134,-0.3486359745372614
26135,-0.34526371772635295
26136,-0.3409642939546171
26137,-0.3366634822768721
26138,-0.33236037116679845
26139,-0.3280548902930778
26140,-0.3210760118038537
26141,-0.3191410227796908
26142,-0.31529493821416305
26143,-0.31129314975630384
26144,-0.3079216576370594
26145,-0.3083724442431258
26146,-0.31258356558519307
26147,-0.31647369273314657
26148,-0.3151240061663323
26149,-0.3141814595301934
26150,-0.3101876349709067
26151,-0.30374513681949983
26152,-0.29592395424918727
26153,-0.2881344475369864
26154,-0.2785115624294558
26155,-0.27116511305136265
26156,-0.2674525972601212
26157,-0.2637101853775523
26158,-0.2582877186353932
26159,-0.2509062595208483
26160,-0.24352086495221972
26161,-0.23616045788381793
26162,-0.22534418423549776
26163,-0.21267431734788017
26164,-0.1981265475064919
26165,-0.1847046375606525
26166,-0.17651286784495585
26167,-0.17064303017373647
26168,-0.164434322344168
26169,-0.1601508378260245
26170,-0.16056920447639098
26171,-0.16307118524173972
26172,-0.16563474407703155
26173,-0.16910557744398527
26174,-0.17369549760617733
26175,-0.177484970362005
26176,-0.1812746526908813
26177,-0.18474170958679062
26178,-0.1898502015188877
26179,-0.19501372691243812
26180,-0.20073331529042948
26181,-0.2066552650588446
26182,-0.21257324072127962
26183,-0.21714801835072023
26184,-0.2229085935437707
26185,-0.22865672658958086
26186,-0.23713061268913102
26187,-0.24542418157115045
26188,-0.2603779248193871
26189,-0.2753308135413015
26190,-0.29028367992812176
26191,-0.30672910279717586
26192,-0.3223434303854644
26193,-0.3379635776412368
26194,-0.35358201925648336
26195,-0.36920678485060804
26196,-0.37923733586341957
26197,-0.39146067647479854
26198,-0.4033723489103189
26199,-0.4152759228118874
26200,-0.4276361728580579
26201,-0.4428407785678277
26202,-0.45796794270737706
26203,-0.4727367294976176
26204,-0.48697895711619793
26205,-0.5004537815111845
26206,-0.513139548192521
26207,-0.5253682985856079
26208,-0.5375966440270269
26209,-0.5566285312894503
26210,-0.5718262447991532
26211,-0.5870272595951909
26212,-0.6022310734940172
26213,-0.6164876773197593
26214,-0.6306076589139323
26215,-0.6447568406249536
26216,-0.6576234672787447
26217,-0.6704971123549057
26218,-0.6858497394480756
26219,-0.6995460291914046
26220,-0.7087412791002049
26221,-0.7162744131155013
26222,-0.7231322024826334
26223,-0.7319816282062211
26224,-0.7403320295436155
26225,-0.7444738303952282
26226,-0.7484773098547246
26227,-0.7521479107460125
26228,-0.7600415972424732
26229,-0.76523203697419
26230,-0.7704220587316345
26231,-0.775630782595559
26232,-0.7788621451086802
26233,-0.7818466085317172
26234,-0.7844391776903336
26235,-0.7854168857942742
26236,-0.7862340301971651
26237,-0.787556576540319
26238,-0.7867781167047915
26239,-0.7859969638361772
26240,-0.7860074522101121
26241,-0.7859479436355142
26242,-0.7899242331006847
26243,-0.7939765911570971
26244,-0.7981766293484815
26245,-0.8025031775796174
26246,-0.8068025418460524
26247,-0.8111311111533687
26248,-0.8132471641903254
26249,-0.812744469699115
26250,-0.8137793267367754
26251,-0.8147452768148634
26252,-0.811669184573289
26253,-0.8085748027714665
26254,-0.805466549713369
26255,-0.8059621073579417
26256,-0.8013300428164849
26257,-0.7967015031790935
26258,-0.7921621034585538
26259,-0.7937636222038166
26260,-0.7955728238505996
26261,-0.7958023593068492
26262,-0.7898977812737985
26263,-0.7893472802553967
26264,-0.7887966031047996
26265,-0.7850769079489751
26266,-0.7813384048614213
26267,-0.7808934122873802
26268,-0.7802006575522823
26269,-0.7784703045109879
26270,-0.7788190232285789
26271,-0.7791688968621968
26272,-0.7785713606124177
26273,-0.7777641523741387
26274,-0.7764522767924927
26275,-0.7749610507406199
26276,-0.7725092636146841
26277,-0.7702224397301338
26278,-0.7664327339662688
26279,-0.7625518351504722
26280,-0.7591066747628423
26281,-0.7557169524871411
26282,-0.7523262961643356
26283,-0.7521278979864247
26284,-0.746174867142988
26285,-0.7401126272941542
26286,-0.734010569836373
26287,-0.728017584574614
26288,-0.7215862290522813
26289,-0.7151895177621832
26290,-0.709503719331618
26291,-0.7038236197888551
26292,-0.6993384589821939
26293,-0.6947707383803097
26294,-0.6843534996172093
26295,-0.6746416090924258
26296,-0.6677666008398462
26297,-0.6608842218223953
26298,-0.6540172325526168
26299,-0.6458132928975582
26300,-0.6379645570463475
26301,-0.6299380747010579
26302,-0.6215967516299338
26303,-0.6142619140756888
26304,-0.6095996349004267
26305,-0.604803913279867
26306,-0.5999964108726137
26307,-0.5970167558634225
26308,-0.5979706138343526
26309,-0.5989241183625013
26310,-0.597969428366715
26311,-0.5981783539420455
26312,-0.5953551049238366
26313,-0.593613369020963
26314,-0.5918486335007465
26315,-0.5894883407117313
26316,-0.5861982170398067
26317,-0.582777464736145
26318,-0.577916215258547
26319,-0.5730748802215894
26320,-0.5685376451665471
26321,-0.5639588126343185
26322,-0.559372660982539
26323,-0.5603096043487772
26324,-0.5624248906615475
26325,-0.5637646877985194
26326,-0.5623754878051612
26327,-0.56098961557935
26328,-0.555557704150874
26329,-0.5443096718436473
26330,-0.5350487407611869
26331,-0.5318684626453308
26332,-0.5290186607708733
26333,-0.5263750558972856
26334,-0.5303394765448011
26335,-0.532135981299382
26336,-0.5336065723755536
26337,-0.535035141323418
26338,-0.5355705280880342
26339,-0.5358809041207385
26340,-0.5334462029331707
26341,-0.5310109860508406
26342,-0.5285755057479189
26343,-0.5265540535587604
26344,-0.5208322453179487
26345,-0.5170580147101691
26346,-0.513289135803219
26347,-0.5139106078245903
26348,-0.512416765599988
26349,-0.5103229750626159
26350,-0.5082288718520129
26351,-0.5057446437924847
26352,-0.5039747373183345
26353,-0.5040949313072887
26354,-0.504102720869398
26355,-0.5041085552868153
26356,-0.5041190720206922
26357,-0.5041273804702334
26358,-0.5041345102023248
26359,-0.4998645142953603
26360,-0.4953102986908965
26361,-0.4896680777023259
26362,-0.4860250760237076
26363,-0.4820850672562599
26364,-0.4781449995398301
26365,-0.47356890399181006
26366,-0.4678672954791151
26367,-0.45910748575176047
26368,-0.4440265973444351
26369,-0.4273114441678673
26370,-0.4135971633913875
26371,-0.3995400800488437
26372,-0.3912492537607294
26373,-0.3827370488672174
26374,-0.37454898369783196
26375,-0.3635670835642541
26376,-0.3526484189084978
26377,-0.34252330492668875
26378,-0.3353598427623036
26379,-0.32689081989083096
26380,-0.3245687745981514
26381,-0.32044796703570316
26382,-0.31633017612846737
26383,-0.31664579713557905
26384,-0.3169491104070206
26385,-0.31725535012192724
26386,-0.31849136785597326
26387,-0.3198106911224571
26388,-0.32216948685115854
26389,-0.3288441898908419
26390,-0.33551793579801387
26391,-0.34177302619881894
26392,-0.3496966511333042
26393,-0.35761846226310146
26394,-0.3697017466191606
26395,-0.38123974101463776
26396,-0.3922713969089731
26397,-0.40231368574216225
26398,-0.40653242710768134
26399,-0.41397072051003786
26400,-0.42140988888120207
26401,-0.42666113810921863
26402,-0.43207992842156767
26403,-0.4374992913597173
26404,-0.44282872013335817
26405,-0.45220124494153013
26406,-0.46157436659285406
26407,-0.47095620139487754
26408,-0.47983454665435554
26409,-0.488705172089853
26410,-0.49724148667780727
26411,-0.5050940631558148
26412,-0.5135310030841488
26413,-0.5210353106928239
26414,-0.5302111911319438
26415,-0.5393897672096648
26416,-0.5443944897375396
26417,-0.5480948099673176
26418,-0.5515913957766095
26419,-0.5550896842486323
26420,-0.5578434542294832
26421,-0.5605949387115077
26422,-0.5613155483755164
26423,-0.561583685225352
26424,-0.5682616858969908
26425,-0.5749393477691735
26426,-0.5793789524429792
26427,-0.5807305621917943
26428,-0.5816340386891299
26429,-0.5857952398410194
26430,-0.5962187092145339
26431,-0.6066524253208417
26432,-0.6163512729376831
26433,-0.6206043668478597
26434,-0.6290085130834999
26435,-0.6356424682768516
26436,-0.6426491230767889
26437,-0.6453686388558568
26438,-0.6473288061723259
26439,-0.6475066966964184
26440,-0.6490396742962147
26441,-0.6529116274407946
26442,-0.6584648983864917
26443,-0.663646191001785
26444,-0.6686967491560557
26445,-0.6687698651047949
26446,-0.6687479011079782
26447,-0.6626088900641182
26448,-0.6567394791927154
26449,-0.6510967295959346
26450,-0.6446386050573415
26451,-0.6428980645741637
26452,-0.6401109180168818
26453,-0.6371917298348425
26454,-0.6339734768369236
26455,-0.6315947258994559
26456,-0.6345868190746151
26457,-0.6376305093051626
26458,-0.640667166712145
26459,-0.6436907631694643
26460,-0.6406269134475499
26461,-0.6375268297278888
26462,-0.6406545851667691
26463,-0.6437953648387931
26464,-0.644364877942839
26465,-0.6398592535355019
26466,-0.6413484203513131
26467,-0.6427373034983211
26468,-0.6438546812886317
26469,-0.6436449016401713
26470,-0.6434232734487563
26471,-0.6421835486196009
26472,-0.6463660281062574
26473,-0.6505446288383357
26474,-0.654748474384207
26475,-0.6589929394447435
26476,-0.6674517660836508
26477,-0.6752836179591799
26478,-0.6826260537081539
26479,-0.6899697861894315
26480,-0.6972607015143935
26481,-0.703028110679401
26482,-0.7141156165166469
26483,-0.7287999382231195
26484,-0.7434840966267041
26485,-0.7582040713357192
26486,-0.7730182617603462
26487,-0.7875469962584314
26488,-0.801432806624034
26489,-0.8150423639412433
26490,-0.8307067153815062
26491,-0.8423056761316998
26492,-0.8536253347749472
26493,-0.8635893023145462
26494,-0.8737458036263617
26495,-0.88389698257474
26496,-0.8925917194927957
26497,-0.9013067002968417
26498,-0.9100651884661767
26499,-0.9153559329985343
26500,-0.9203549959528046
26501,-0.9262294421516581
26502,-0.9313242375622773
26503,-0.9384640299620474
26504,-0.9386097191768799
26505,-0.9385659803139421
26506,-0.9374266075390028
26507,-0.9362800331478679
26508,-0.9369501355947788
26509,-0.9380544189974793
26510,-0.9407469157559013
26511,-0.9423732245206213
26512,-0.9493284376041383
26513,-0.9562825159016788
26514,-0.9616860367496929
26515,-0.9670892976559637
26516,-0.9724924977849245
26517,-0.9779217056442038
26518,-0.9837389486433225
26519,-0.992013578894597
26520,-1.0002058084426821
26521,-1.0122824239102892
26522,-1.0302479490560488
